cliente,produto,preco,categoria,quantidade,data,cidade,Faturamento
7926,smart tv,4000.0,"TV, Áudio e Vídeo",5,04/02/2024,Belo Horizonte,20000.0
6750,smart tv,4000.0,"TV, Áudio e Vídeo",2,04/02/2024,Balneário Camboriú,8000.0
41,carregador,100.0,Smartphones e Acessórios,2,04/02/2024,Belo Horizonte,200.0
4172,monitor,1500.0,Informática e Periféricos,1,04/02/2024,Florianópolis,1500.0
2828,mouse,100.0,Informática e Periféricos,5,04/02/2024,Rio de Janeiro,500.0
2309,carregador,100.0,Smartphones e Acessórios,2,04/02/2024,Belo Horizonte,200.0
5325,chromecast,200.0,"TV, Áudio e Vídeo",1,04/02/2024,Santos,200.0
2683,monitor,1500.0,Informática e Periféricos,4,04/02/2024,Joinville,6000.0
3262,fone de ouvido,200.0,Smartphones e Acessórios,1,04/01/2026,Belo Horizonte,200.0
4428,smart tv,4000.0,"TV, Áudio e Vídeo",3,04/01/2026,Rio de Janeiro,12000.0
40,chromecast,200.0,"TV, Áudio e Vídeo",3,04/01/2026,Balneário Camboriú,600.0
568,mouse,100.0,Informática e Periféricos,1,04/01/2026,Campinas,100.0
4860,mouse,100.0,Informática e Periféricos,1,04/01/2026,Curitiba,100.0
2703,fone de ouvido,200.0,Smartphones e Acessórios,1,04/01/2026,Campinas,200.0
5160,soundbar,1000.0,"TV, Áudio e Vídeo",4,04/01/2026,Florianópolis,4000.0
5856,fone de ouvido,200.0,Smartphones e Acessórios,5,04/01/2026,Santos,1000.0
8242,ar-condicionado,2500.0,Eletrodomésticos,5,04/01/2025,Balneário Camboriú,12500.0
8676,soundbar,1000.0,"TV, Áudio e Vídeo",1,04/01/2025,Rio de Janeiro,1000.0
5716,fone de ouvido,200.0,Smartphones e Acessórios,3,04/01/2025,Porto Alegre,600.0
2749,monitor,1500.0,Informática e Periféricos,2,04/01/2025,Campinas,3000.0
1503,fone de ouvido,200.0,Smartphones e Acessórios,4,04/01/2025,Santos,800.0
7758,notebook,4000.0,Informática e Periféricos,1,04/01/2025,Rio de Janeiro,4000.0
3026,fone de ouvido,200.0,Smartphones e Acessórios,5,04/01/2025,Campinas,1000.0
2498,smartwatch,1000.0,Smartphones e Acessórios,3,04/01/2025,Curitiba,3000.0
3996,carregador,100.0,Smartphones e Acessórios,3,03/12/2025,São Paulo,300.0
8376,fone de ouvido,200.0,Smartphones e Acessórios,2,03/12/2025,São Paulo,400.0
4454,chromecast,200.0,"TV, Áudio e Vídeo",3,03/12/2025,Balneário Camboriú,600.0
8160,geladeira,5000.0,Eletrodomésticos,1,03/12/2025,Balneário Camboriú,5000.0
8532,notebook,4000.0,Informática e Periféricos,4,03/12/2024,São Paulo,16000.0
3216,geladeira,5000.0,Eletrodomésticos,4,03/12/2024,Joinville,20000.0
2983,smartphone,2000.0,Smartphones e Acessórios,2,03/12/2024,Santos,4000.0
1898,soundbar,1000.0,"TV, Áudio e Vídeo",1,03/12/2024,Balneário Camboriú,1000.0
7416,fogao,1500.0,Eletrodomésticos,3,03/12/2024,Joinville,4500.0
2340,fone de ouvido,200.0,Smartphones e Acessórios,5,03/12/2024,Belo Horizonte,1000.0
9957,smartwatch,1000.0,Smartphones e Acessórios,4,03/12/2024,Rio de Janeiro,4000.0
9152,chromecast,200.0,"TV, Áudio e Vídeo",1,03/12/2024,Curitiba,200.0
3834,smartwatch,1000.0,Smartphones e Acessórios,3,03/12/2024,Rio de Janeiro,3000.0
6699,monitor,1500.0,Informática e Periféricos,5,03/12/2024,Porto Alegre,7500.0
629,geladeira,5000.0,Eletrodomésticos,3,03/12/2024,Porto Alegre,15000.0
4012,monitor,1500.0,Informática e Periféricos,2,03/12/2024,São Paulo,3000.0
3496,monitor,1500.0,Informática e Periféricos,1,03/11/2025,Rio de Janeiro,1500.0
8508,smartwatch,1000.0,Smartphones e Acessórios,1,03/11/2025,Joinville,1000.0
4405,notebook,4000.0,Informática e Periféricos,4,03/11/2025,Curitiba,16000.0
1218,smartphone,2000.0,Smartphones e Acessórios,4,03/11/2025,Balneário Camboriú,8000.0
536,notebook,4000.0,Informática e Periféricos,5,03/11/2025,Florianópolis,20000.0
3815,geladeira,5000.0,Eletrodomésticos,1,03/11/2025,Joinville,5000.0
5355,soundbar,1000.0,"TV, Áudio e Vídeo",5,03/11/2024,Porto Alegre,5000.0
4257,carregador,100.0,Smartphones e Acessórios,4,03/11/2024,Joinville,400.0
2880,monitor,1500.0,Informática e Periféricos,1,03/11/2024,Curitiba,1500.0
4761,smartwatch,1000.0,Smartphones e Acessórios,2,03/11/2024,Florianópolis,2000.0
3294,chromecast,200.0,"TV, Áudio e Vídeo",4,03/11/2024,Balneário Camboriú,800.0
4932,mouse,100.0,Informática e Periféricos,4,03/11/2024,Rio de Janeiro,400.0
5177,chromecast,200.0,"TV, Áudio e Vídeo",2,03/11/2024,Balneário Camboriú,400.0
2969,soundbar,1000.0,"TV, Áudio e Vídeo",1,03/11/2024,Rio de Janeiro,1000.0
5166,chromecast,200.0,"TV, Áudio e Vídeo",1,03/11/2024,Balneário Camboriú,200.0
370,monitor,1500.0,Informática e Periféricos,2,03/11/2024,Balneário Camboriú,3000.0
7842,notebook,4000.0,Informática e Periféricos,1,03/11/2024,Porto Alegre,4000.0
2743,soundbar,1000.0,"TV, Áudio e Vídeo",4,03/11/2024,Curitiba,4000.0
7734,notebook,4000.0,Informática e Periféricos,4,03/11/2024,Balneário Camboriú,16000.0
6599,smartwatch,1000.0,Smartphones e Acessórios,2,03/11/2024,Rio de Janeiro,2000.0
1389,smart tv,4000.0,"TV, Áudio e Vídeo",2,03/11/2024,Curitiba,8000.0
2970,chromecast,200.0,"TV, Áudio e Vídeo",3,03/10/2025,Belo Horizonte,600.0
9165,notebook,4000.0,Informática e Periféricos,1,03/10/2025,Balneário Camboriú,4000.0
1645,notebook,4000.0,Informática e Periféricos,4,03/10/2025,Balneário Camboriú,16000.0
7957,monitor,1500.0,Informática e Periféricos,4,03/10/2025,São Paulo,6000.0
620,notebook,4000.0,Informática e Periféricos,4,03/10/2025,Florianópolis,16000.0
5839,geladeira,5000.0,Eletrodomésticos,1,03/10/2025,Rio de Janeiro,5000.0
8670,smart tv,4000.0,"TV, Áudio e Vídeo",3,03/10/2025,Belo Horizonte,12000.0
2370,monitor,1500.0,Informática e Periféricos,3,03/10/2025,Belo Horizonte,4500.0
9353,carregador,100.0,Smartphones e Acessórios,4,03/10/2025,Belo Horizonte,400.0
8658,smartwatch,1000.0,Smartphones e Acessórios,1,03/10/2025,Curitiba,1000.0
2697,smartwatch,1000.0,Smartphones e Acessórios,2,03/10/2025,São Paulo,2000.0
4306,chromecast,200.0,"TV, Áudio e Vídeo",2,03/10/2024,Santos,400.0
7882,chromecast,200.0,"TV, Áudio e Vídeo",4,03/10/2024,Curitiba,800.0
8377,monitor,1500.0,Informática e Periféricos,5,03/10/2024,Rio de Janeiro,7500.0
2789,chromecast,200.0,"TV, Áudio e Vídeo",4,03/10/2024,Campinas,800.0
793,notebook,4000.0,Informática e Periféricos,1,03/10/2024,Balneário Camboriú,4000.0
536,smartphone,2000.0,Smartphones e Acessórios,4,03/10/2024,Rio de Janeiro,8000.0
4926,smart tv,4000.0,"TV, Áudio e Vídeo",4,03/10/2024,Porto Alegre,16000.0
7950,fone de ouvido,200.0,Smartphones e Acessórios,2,03/10/2024,Santos,400.0
5351,mouse,100.0,Informática e Periféricos,3,03/10/2024,Joinville,300.0
4338,fone de ouvido,200.0,Smartphones e Acessórios,2,03/10/2024,Rio de Janeiro,400.0
5548,chromecast,200.0,"TV, Áudio e Vídeo",2,03/10/2024,Florianópolis,400.0
4649,notebook,4000.0,Informática e Periféricos,4,03/10/2024,São Paulo,16000.0
849,smartwatch,1000.0,Smartphones e Acessórios,4,03/10/2024,São Paulo,4000.0
8693,mouse,100.0,Informática e Periféricos,1,03/10/2024,Porto Alegre,100.0
8620,smart tv,4000.0,"TV, Áudio e Vídeo",4,03/09/2025,Belo Horizonte,16000.0
2073,smartphone,2000.0,Smartphones e Acessórios,4,03/09/2025,Belo Horizonte,8000.0
454,chromecast,200.0,"TV, Áudio e Vídeo",5,03/09/2025,Campinas,1000.0
9111,monitor,1500.0,Informática e Periféricos,3,03/09/2025,Curitiba,4500.0
6596,geladeira,5000.0,Eletrodomésticos,1,03/09/2025,Joinville,5000.0
7155,soundbar,1000.0,"TV, Áudio e Vídeo",3,03/09/2025,Santos,3000.0
2942,ar-condicionado,2500.0,Eletrodomésticos,4,03/09/2025,Campinas,10000.0
8125,chromecast,200.0,"TV, Áudio e Vídeo",5,03/09/2025,Porto Alegre,1000.0
7574,soundbar,1000.0,"TV, Áudio e Vídeo",3,03/09/2025,Joinville,3000.0
2211,fone de ouvido,200.0,Smartphones e Acessórios,5,03/09/2025,Belo Horizonte,1000.0
198,mouse,100.0,Informática e Periféricos,3,03/09/2024,Campinas,300.0
3441,geladeira,5000.0,Eletrodomésticos,3,03/09/2024,Joinville,15000.0
327,notebook,4000.0,Informática e Periféricos,1,03/09/2024,Florianópolis,4000.0
6304,smartwatch,1000.0,Smartphones e Acessórios,4,03/09/2024,Balneário Camboriú,4000.0
3762,geladeira,5000.0,Eletrodomésticos,5,03/09/2024,Rio de Janeiro,25000.0
8637,chromecast,200.0,"TV, Áudio e Vídeo",2,03/09/2024,Santos,400.0
5016,mouse,100.0,Informática e Periféricos,4,03/09/2024,São Paulo,400.0
9205,smartphone,2000.0,Smartphones e Acessórios,3,03/09/2024,Joinville,6000.0
3987,smartwatch,1000.0,Smartphones e Acessórios,1,03/09/2024,Joinville,1000.0
6799,monitor,1500.0,Informática e Periféricos,1,03/08/2025,Santos,1500.0
4964,ar-condicionado,2500.0,Eletrodomésticos,3,03/08/2025,Joinville,7500.0
6572,geladeira,5000.0,Eletrodomésticos,3,03/08/2025,Curitiba,15000.0
6209,carregador,100.0,Smartphones e Acessórios,2,03/08/2025,Santos,200.0
942,geladeira,5000.0,Eletrodomésticos,1,03/08/2025,Rio de Janeiro,5000.0
6036,ar-condicionado,2500.0,Eletrodomésticos,5,03/08/2025,Santos,12500.0
8640,soundbar,1000.0,"TV, Áudio e Vídeo",5,03/08/2025,Florianópolis,5000.0
8280,ar-condicionado,2500.0,Eletrodomésticos,1,03/08/2025,Belo Horizonte,2500.0
1549,fogao,1500.0,Eletrodomésticos,1,03/08/2025,Curitiba,1500.0
5285,mouse,100.0,Informática e Periféricos,2,03/08/2025,Joinville,200.0
373,soundbar,1000.0,"TV, Áudio e Vídeo",1,03/08/2025,Florianópolis,1000.0
2752,soundbar,1000.0,"TV, Áudio e Vídeo",2,03/08/2025,Florianópolis,2000.0
2232,monitor,1500.0,Informática e Periféricos,2,03/08/2024,Campinas,3000.0
2409,fone de ouvido,200.0,Smartphones e Acessórios,4,03/08/2024,Florianópolis,800.0
2056,ar-condicionado,2500.0,Eletrodomésticos,2,03/08/2024,Balneário Camboriú,5000.0
8935,mouse,100.0,Informática e Periféricos,5,03/08/2024,Curitiba,500.0
6230,notebook,4000.0,Informática e Periféricos,2,03/08/2024,Florianópolis,8000.0
1164,fogao,1500.0,Eletrodomésticos,5,03/08/2024,Campinas,7500.0
8053,carregador,100.0,Smartphones e Acessórios,5,03/08/2024,Rio de Janeiro,500.0
1703,chromecast,200.0,"TV, Áudio e Vídeo",2,03/08/2024,Balneário Camboriú,400.0
6440,smartwatch,1000.0,Smartphones e Acessórios,1,03/07/2025,São Paulo,1000.0
3713,soundbar,1000.0,"TV, Áudio e Vídeo",1,03/07/2025,Campinas,1000.0
6348,smartwatch,1000.0,Smartphones e Acessórios,4,03/07/2025,Florianópolis,4000.0
9384,ar-condicionado,2500.0,Eletrodomésticos,5,03/07/2025,Rio de Janeiro,12500.0
2688,smart tv,4000.0,"TV, Áudio e Vídeo",5,03/07/2025,São Paulo,20000.0
8772,soundbar,1000.0,"TV, Áudio e Vídeo",5,03/07/2025,Porto Alegre,5000.0
5945,smartphone,2000.0,Smartphones e Acessórios,2,03/07/2025,Balneário Camboriú,4000.0
2691,carregador,100.0,Smartphones e Acessórios,5,03/07/2025,Rio de Janeiro,500.0
7004,monitor,1500.0,Informática e Periféricos,2,03/07/2025,Santos,3000.0
752,notebook,4000.0,Informática e Periféricos,1,03/07/2025,Florianópolis,4000.0
4239,chromecast,200.0,"TV, Áudio e Vídeo",4,03/07/2025,Joinville,800.0
8082,chromecast,200.0,"TV, Áudio e Vídeo",5,03/07/2024,Florianópolis,1000.0
5193,carregador,100.0,Smartphones e Acessórios,2,03/07/2024,Florianópolis,200.0
4141,fogao,1500.0,Eletrodomésticos,1,03/07/2024,Porto Alegre,1500.0
5821,fogao,1500.0,Eletrodomésticos,4,03/07/2024,Santos,6000.0
3824,notebook,4000.0,Informática e Periféricos,5,03/07/2024,Joinville,20000.0
7922,smartphone,2000.0,Smartphones e Acessórios,1,03/07/2024,Belo Horizonte,2000.0
9553,soundbar,1000.0,"TV, Áudio e Vídeo",2,03/07/2024,Curitiba,2000.0
6052,mouse,100.0,Informática e Periféricos,2,03/06/2025,Balneário Camboriú,200.0
5730,smartwatch,1000.0,Smartphones e Acessórios,4,03/06/2025,Belo Horizonte,4000.0
7249,geladeira,5000.0,Eletrodomésticos,4,03/06/2025,Balneário Camboriú,20000.0
1440,notebook,4000.0,Informática e Periféricos,3,03/06/2025,Santos,12000.0
5499,soundbar,1000.0,"TV, Áudio e Vídeo",5,03/06/2025,Joinville,5000.0
7382,monitor,1500.0,Informática e Periféricos,2,03/06/2025,Joinville,3000.0
8162,smartwatch,1000.0,Smartphones e Acessórios,5,03/06/2025,Joinville,5000.0
5075,smartwatch,1000.0,Smartphones e Acessórios,4,03/06/2025,Porto Alegre,4000.0
5030,notebook,4000.0,Informática e Periféricos,3,03/06/2025,Florianópolis,12000.0
3180,fone de ouvido,200.0,Smartphones e Acessórios,4,03/06/2025,Curitiba,800.0
2948,ar-condicionado,2500.0,Eletrodomésticos,5,03/06/2025,São Paulo,12500.0
7270,notebook,4000.0,Informática e Periféricos,4,03/06/2024,São Paulo,16000.0
8411,notebook,4000.0,Informática e Periféricos,3,03/06/2024,Balneário Camboriú,12000.0
5562,fogao,1500.0,Eletrodomésticos,4,03/06/2024,Florianópolis,6000.0
7063,notebook,4000.0,Informática e Periféricos,1,03/06/2024,São Paulo,4000.0
3893,geladeira,5000.0,Eletrodomésticos,1,03/06/2024,Porto Alegre,5000.0
7348,soundbar,1000.0,"TV, Áudio e Vídeo",4,03/06/2024,Rio de Janeiro,4000.0
81,fone de ouvido,200.0,Smartphones e Acessórios,1,03/05/2025,Rio de Janeiro,200.0
4641,geladeira,5000.0,Eletrodomésticos,1,03/05/2025,Porto Alegre,5000.0
1133,carregador,100.0,Smartphones e Acessórios,2,03/05/2025,Santos,200.0
2281,chromecast,200.0,"TV, Áudio e Vídeo",5,03/05/2025,Curitiba,1000.0
8481,fogao,1500.0,Eletrodomésticos,3,03/05/2025,Joinville,4500.0
3577,fogao,1500.0,Eletrodomésticos,3,03/05/2025,Campinas,4500.0
2638,carregador,100.0,Smartphones e Acessórios,2,03/05/2025,Curitiba,200.0
1124,chromecast,200.0,"TV, Áudio e Vídeo",1,03/05/2025,Florianópolis,200.0
8179,soundbar,1000.0,"TV, Áudio e Vídeo",2,03/05/2024,Porto Alegre,2000.0
460,geladeira,5000.0,Eletrodomésticos,2,03/05/2024,Porto Alegre,10000.0
4267,chromecast,200.0,"TV, Áudio e Vídeo",2,03/05/2024,Belo Horizonte,400.0
9604,smartphone,2000.0,Smartphones e Acessórios,5,03/05/2024,Curitiba,10000.0
7232,soundbar,1000.0,"TV, Áudio e Vídeo",4,03/05/2024,São Paulo,4000.0
508,soundbar,1000.0,"TV, Áudio e Vídeo",2,03/04/2025,Curitiba,2000.0
659,mouse,100.0,Informática e Periféricos,5,03/04/2025,Campinas,500.0
1269,chromecast,200.0,"TV, Áudio e Vídeo",1,03/04/2025,Santos,200.0
7706,soundbar,1000.0,"TV, Áudio e Vídeo",2,03/04/2025,Santos,2000.0
8710,fogao,1500.0,Eletrodomésticos,4,03/04/2025,São Paulo,6000.0
4802,fone de ouvido,200.0,Smartphones e Acessórios,4,03/04/2024,Balneário Camboriú,800.0
243,chromecast,200.0,"TV, Áudio e Vídeo",2,03/04/2024,Porto Alegre,400.0
9017,carregador,100.0,Smartphones e Acessórios,1,03/04/2024,Curitiba,100.0
8051,mouse,100.0,Informática e Periféricos,4,03/04/2024,Florianópolis,400.0
5924,mouse,100.0,Informática e Periféricos,5,03/04/2024,Porto Alegre,500.0
1165,geladeira,5000.0,Eletrodomésticos,2,03/04/2024,Rio de Janeiro,10000.0
7337,mouse,100.0,Informática e Periféricos,3,03/04/2024,Campinas,300.0
754,carregador,100.0,Smartphones e Acessórios,2,03/04/2024,Curitiba,200.0
9884,fone de ouvido,200.0,Smartphones e Acessórios,2,03/04/2024,Rio de Janeiro,400.0
2988,geladeira,5000.0,Eletrodomésticos,5,03/03/2025,Rio de Janeiro,25000.0
5352,ar-condicionado,2500.0,Eletrodomésticos,5,03/03/2025,São Paulo,12500.0
819,monitor,1500.0,Informática e Periféricos,3,03/03/2025,São Paulo,4500.0
9851,smart tv,4000.0,"TV, Áudio e Vídeo",3,03/03/2025,Rio de Janeiro,12000.0
2363,notebook,4000.0,Informática e Periféricos,2,03/03/2025,Belo Horizonte,8000.0
2087,chromecast,200.0,"TV, Áudio e Vídeo",5,03/03/2025,Florianópolis,1000.0
4244,notebook,4000.0,Informática e Periféricos,3,03/03/2025,Joinville,12000.0
7202,carregador,100.0,Smartphones e Acessórios,5,03/03/2025,São Paulo,500.0
9866,fone de ouvido,200.0,Smartphones e Acessórios,5,03/03/2025,Rio de Janeiro,1000.0
8472,ar-condicionado,2500.0,Eletrodomésticos,2,03/03/2025,Belo Horizonte,5000.0
6755,fone de ouvido,200.0,Smartphones e Acessórios,3,03/03/2025,Santos,600.0
1960,fone de ouvido,200.0,Smartphones e Acessórios,1,03/03/2024,Belo Horizonte,200.0
608,smartwatch,1000.0,Smartphones e Acessórios,1,03/03/2024,Florianópolis,1000.0
6933,fogao,1500.0,Eletrodomésticos,5,03/03/2024,Joinville,7500.0
4897,chromecast,200.0,"TV, Áudio e Vídeo",3,03/03/2024,Porto Alegre,600.0
6894,smartphone,2000.0,Smartphones e Acessórios,3,03/03/2024,Curitiba,6000.0
6992,fone de ouvido,200.0,Smartphones e Acessórios,3,03/03/2024,Campinas,600.0
495,mouse,100.0,Informática e Periféricos,4,03/03/2024,Belo Horizonte,400.0
8227,geladeira,5000.0,Eletrodomésticos,4,03/03/2024,Joinville,20000.0
6371,smartphone,2000.0,Smartphones e Acessórios,3,03/03/2024,Joinville,6000.0
7347,ar-condicionado,2500.0,Eletrodomésticos,1,03/03/2024,Joinville,2500.0
3973,chromecast,200.0,"TV, Áudio e Vídeo",1,03/03/2024,Campinas,200.0
5476,carregador,100.0,Smartphones e Acessórios,4,03/03/2024,Balneário Camboriú,400.0
7408,notebook,4000.0,Informática e Periféricos,4,03/02/2025,Belo Horizonte,16000.0
1494,smartphone,2000.0,Smartphones e Acessórios,3,03/02/2025,Florianópolis,6000.0
4517,soundbar,1000.0,"TV, Áudio e Vídeo",3,03/02/2025,Balneário Camboriú,3000.0
7671,smartwatch,1000.0,Smartphones e Acessórios,3,03/02/2025,Curitiba,3000.0
4636,soundbar,1000.0,"TV, Áudio e Vídeo",5,03/02/2025,São Paulo,5000.0
4223,monitor,1500.0,Informática e Periféricos,5,03/02/2025,Joinville,7500.0
862,ar-condicionado,2500.0,Eletrodomésticos,5,03/02/2025,Santos,12500.0
4186,notebook,4000.0,Informática e Periféricos,1,03/02/2025,Belo Horizonte,4000.0
4804,geladeira,5000.0,Eletrodomésticos,5,03/02/2025,Porto Alegre,25000.0
6266,monitor,1500.0,Informática e Periféricos,1,03/02/2025,Campinas,1500.0
9154,monitor,1500.0,Informática e Periféricos,5,03/02/2025,Curitiba,7500.0
996,mouse,100.0,Informática e Periféricos,2,03/02/2025,Florianópolis,200.0
4672,fogao,1500.0,Eletrodomésticos,3,03/02/2025,Florianópolis,4500.0
2902,smartwatch,1000.0,Smartphones e Acessórios,4,03/02/2024,Curitiba,4000.0
548,smartwatch,1000.0,Smartphones e Acessórios,3,03/02/2024,Santos,3000.0
6462,fone de ouvido,200.0,Smartphones e Acessórios,1,03/02/2024,Curitiba,200.0
6929,notebook,4000.0,Informática e Periféricos,3,03/02/2024,Santos,12000.0
4944,monitor,1500.0,Informática e Periféricos,3,03/02/2024,Joinville,4500.0
9995,smartwatch,1000.0,Smartphones e Acessórios,4,03/02/2024,Curitiba,4000.0
6375,carregador,100.0,Smartphones e Acessórios,4,03/02/2024,Balneário Camboriú,400.0
6243,mouse,100.0,Informática e Periféricos,4,03/02/2024,Porto Alegre,400.0
2953,geladeira,5000.0,Eletrodomésticos,3,03/02/2024,Porto Alegre,15000.0
2222,smartphone,2000.0,Smartphones e Acessórios,5,03/02/2024,São Paulo,10000.0
3056,geladeira,5000.0,Eletrodomésticos,5,03/02/2024,Campinas,25000.0
8897,notebook,4000.0,Informática e Periféricos,3,03/01/2026,Belo Horizonte,12000.0
2913,fone de ouvido,200.0,Smartphones e Acessórios,1,03/01/2026,Campinas,200.0
7999,soundbar,1000.0,"TV, Áudio e Vídeo",5,03/01/2026,São Paulo,5000.0
7892,smart tv,4000.0,"TV, Áudio e Vídeo",3,03/01/2026,Florianópolis,12000.0
810,fogao,1500.0,Eletrodomésticos,5,03/01/2026,Belo Horizonte,7500.0
9831,soundbar,1000.0,"TV, Áudio e Vídeo",5,03/01/2026,Florianópolis,5000.0
5490,smartwatch,1000.0,Smartphones e Acessórios,4,03/01/2026,Campinas,4000.0
8747,fone de ouvido,200.0,Smartphones e Acessórios,5,03/01/2026,Rio de Janeiro,1000.0
228,soundbar,1000.0,"TV, Áudio e Vídeo",5,03/01/2026,Porto Alegre,5000.0
4868,smart tv,4000.0,"TV, Áudio e Vídeo",2,03/01/2025,São Paulo,8000.0
2777,mouse,100.0,Informática e Periféricos,1,03/01/2025,São Paulo,100.0
7982,geladeira,5000.0,Eletrodomésticos,5,03/01/2025,Campinas,25000.0
9742,soundbar,1000.0,"TV, Áudio e Vídeo",2,03/01/2025,Belo Horizonte,2000.0
6615,notebook,4000.0,Informática e Periféricos,1,03/01/2025,Santos,4000.0
4394,geladeira,5000.0,Eletrodomésticos,4,03/01/2025,Santos,20000.0
3567,fone de ouvido,200.0,Smartphones e Acessórios,5,03/01/2025,Campinas,1000.0
6448,ar-condicionado,2500.0,Eletrodomésticos,2,03/01/2025,São Paulo,5000.0
9770,ar-condicionado,2500.0,Eletrodomésticos,1,03/01/2025,Balneário Camboriú,2500.0
5730,chromecast,200.0,"TV, Áudio e Vídeo",2,03/01/2025,Campinas,400.0
6483,chromecast,200.0,"TV, Áudio e Vídeo",3,03/01/2025,Belo Horizonte,600.0
2340,fone de ouvido,200.0,Smartphones e Acessórios,3,02/12/2025,Balneário Camboriú,600.0
1036,fone de ouvido,200.0,Smartphones e Acessórios,5,02/12/2025,Curitiba,1000.0
7080,smart tv,4000.0,"TV, Áudio e Vídeo",1,02/12/2025,Rio de Janeiro,4000.0
5370,chromecast,200.0,"TV, Áudio e Vídeo",3,02/12/2025,Belo Horizonte,600.0
2622,mouse,100.0,Informática e Periféricos,3,02/12/2025,Balneário Camboriú,300.0
5721,smart tv,4000.0,"TV, Áudio e Vídeo",5,02/12/2025,Campinas,20000.0
9156,chromecast,200.0,"TV, Áudio e Vídeo",5,02/12/2025,Campinas,1000.0
3866,ar-condicionado,2500.0,Eletrodomésticos,5,02/12/2025,Santos,12500.0
7487,ar-condicionado,2500.0,Eletrodomésticos,4,02/12/2025,Joinville,10000.0
9628,geladeira,5000.0,Eletrodomésticos,2,02/12/2024,Curitiba,10000.0
1983,smartphone,2000.0,Smartphones e Acessórios,2,02/12/2024,Porto Alegre,4000.0
7980,notebook,4000.0,Informática e Periféricos,2,02/12/2024,Belo Horizonte,8000.0
7070,smartphone,2000.0,Smartphones e Acessórios,5,02/12/2024,Rio de Janeiro,10000.0
8038,smartwatch,1000.0,Smartphones e Acessórios,4,02/12/2024,Curitiba,4000.0
9043,notebook,4000.0,Informática e Periféricos,5,02/12/2024,Campinas,20000.0
3743,ar-condicionado,2500.0,Eletrodomésticos,2,02/12/2024,Porto Alegre,5000.0
4153,chromecast,200.0,"TV, Áudio e Vídeo",5,02/12/2024,Santos,1000.0
8229,fone de ouvido,200.0,Smartphones e Acessórios,2,02/12/2024,Porto Alegre,400.0
8203,geladeira,5000.0,Eletrodomésticos,1,02/12/2024,Santos,5000.0
2578,ar-condicionado,2500.0,Eletrodomésticos,3,02/12/2024,Joinville,7500.0
2668,carregador,100.0,Smartphones e Acessórios,4,02/12/2024,São Paulo,400.0
8919,smartwatch,1000.0,Smartphones e Acessórios,4,02/11/2025,Santos,4000.0
3078,notebook,4000.0,Informática e Periféricos,5,02/11/2025,Joinville,20000.0
4139,mouse,100.0,Informática e Periféricos,2,02/11/2025,Balneário Camboriú,200.0
4124,mouse,100.0,Informática e Periféricos,2,02/11/2025,Porto Alegre,200.0
1733,notebook,4000.0,Informática e Periféricos,5,02/11/2025,Joinville,20000.0
9609,smartwatch,1000.0,Smartphones e Acessórios,1,02/11/2025,Rio de Janeiro,1000.0
9228,monitor,1500.0,Informática e Periféricos,5,02/11/2025,Rio de Janeiro,7500.0
1013,smartphone,2000.0,Smartphones e Acessórios,1,02/11/2024,Santos,2000.0
3394,mouse,100.0,Informática e Periféricos,4,02/11/2024,Florianópolis,400.0
9687,soundbar,1000.0,"TV, Áudio e Vídeo",3,02/11/2024,Porto Alegre,3000.0
6771,carregador,100.0,Smartphones e Acessórios,4,02/11/2024,Curitiba,400.0
1516,soundbar,1000.0,"TV, Áudio e Vídeo",3,02/11/2024,Curitiba,3000.0
3837,soundbar,1000.0,"TV, Áudio e Vídeo",1,02/11/2024,Porto Alegre,1000.0
3058,smartwatch,1000.0,Smartphones e Acessórios,5,02/11/2024,Porto Alegre,5000.0
1078,fone de ouvido,200.0,Smartphones e Acessórios,1,02/11/2024,São Paulo,200.0
5741,mouse,100.0,Informática e Periféricos,4,02/11/2024,Balneário Camboriú,400.0
1635,notebook,4000.0,Informática e Periféricos,4,02/11/2024,Santos,16000.0
1812,mouse,100.0,Informática e Periféricos,2,02/11/2024,Rio de Janeiro,200.0
4053,fogao,1500.0,Eletrodomésticos,2,02/11/2024,Belo Horizonte,3000.0
4268,smartwatch,1000.0,Smartphones e Acessórios,1,02/11/2024,Rio de Janeiro,1000.0
5728,smart tv,4000.0,"TV, Áudio e Vídeo",4,02/10/2025,Porto Alegre,16000.0
9907,fone de ouvido,200.0,Smartphones e Acessórios,5,02/10/2025,Florianópolis,1000.0
7470,carregador,100.0,Smartphones e Acessórios,4,02/10/2025,Joinville,400.0
8109,mouse,100.0,Informática e Periféricos,1,02/10/2025,Belo Horizonte,100.0
4766,ar-condicionado,2500.0,Eletrodomésticos,3,02/10/2025,Joinville,7500.0
6738,smart tv,4000.0,"TV, Áudio e Vídeo",2,02/10/2025,Porto Alegre,8000.0
4635,chromecast,200.0,"TV, Áudio e Vídeo",3,02/10/2025,Santos,600.0
3145,fone de ouvido,200.0,Smartphones e Acessórios,5,02/10/2025,Belo Horizonte,1000.0
1683,smart tv,4000.0,"TV, Áudio e Vídeo",2,02/10/2025,Joinville,8000.0
3187,notebook,4000.0,Informática e Periféricos,1,02/10/2025,Campinas,4000.0
2050,fogao,1500.0,Eletrodomésticos,4,02/10/2024,Campinas,6000.0
56,smartwatch,1000.0,Smartphones e Acessórios,4,02/10/2024,Florianópolis,4000.0
1815,fogao,1500.0,Eletrodomésticos,5,02/10/2024,Porto Alegre,7500.0
