cliente,produto,preco,categoria,quantidade,data,valor_total
2402,chromecast,200.0,"TV, Áudio e Vídeo",1,21/03/2025,200.0
8176,mouse,100.0,Informática e Periféricos,1,14/07/2025,100.0
5845,smartwatch,1000.0,Smartphones e Acessórios,4,02/05/2024,4000.0
4487,monitor,1500.0,Informática e Periféricos,2,24/08/2025,3000.0
956,monitor,1500.0,Informática e Periféricos,5,13/08/2025,7500.0
5186,fogao,1500.0,Eletrodomésticos,2,22/01/2025,3000.0
1564,fogao,1500.0,Eletrodomésticos,1,01/05/2025,1500.0
1675,monitor,1500.0,Informática e Periféricos,2,21/10/2025,3000.0
7592,smartwatch,1000.0,Smartphones e Acessórios,4,06/07/2024,4000.0
6711,fone de ouvido,200.0,Smartphones e Acessórios,3,08/12/2024,600.0
4924,mouse,100.0,Informática e Periféricos,4,24/12/2025,400.0
4287,notebook,4000.0,Informática e Periféricos,1,23/08/2024,4000.0
1780,notebook,4000.0,Informática e Periféricos,5,30/01/2024,20000.0
5524,fogao,1500.0,Eletrodomésticos,3,03/12/2025,4500.0
9521,chromecast,200.0,"TV, Áudio e Vídeo",4,06/12/2024,800.0
6409,smart tv,4000.0,"TV, Áudio e Vídeo",3,10/12/2025,12000.0
7282,carregador,100.0,Smartphones e Acessórios,2,20/10/2025,200.0
338,fone de ouvido,200.0,Smartphones e Acessórios,1,18/12/2024,200.0
3031,fone de ouvido,200.0,Smartphones e Acessórios,3,10/07/2025,600.0
1952,fone de ouvido,200.0,Smartphones e Acessórios,4,22/01/2025,800.0
4599,smart tv,4000.0,"TV, Áudio e Vídeo",1,06/11/2024,4000.0
5388,fone de ouvido,200.0,Smartphones e Acessórios,3,26/02/2025,600.0
639,smartphone,2000.0,Smartphones e Acessórios,2,24/08/2024,4000.0
2226,geladeira,5000.0,Eletrodomésticos,2,21/06/2025,10000.0
4888,smart tv,4000.0,"TV, Áudio e Vídeo",3,13/11/2024,12000.0
9337,ar-condicionado,2500.0,Eletrodomésticos,5,28/06/2024,12500.0
2865,ar-condicionado,2500.0,Eletrodomésticos,1,01/01/2025,2500.0
637,fone de ouvido,200.0,Smartphones e Acessórios,3,05/01/2025,600.0
7506,fogao,1500.0,Eletrodomésticos,5,26/08/2024,7500.0
3862,fone de ouvido,200.0,Smartphones e Acessórios,5,25/12/2025,1000.0
9084,mouse,100.0,Informática e Periféricos,2,02/06/2025,200.0
8621,smartwatch,1000.0,Smartphones e Acessórios,4,02/11/2024,4000.0
9555,chromecast,200.0,"TV, Áudio e Vídeo",3,05/12/2025,600.0
8086,carregador,100.0,Smartphones e Acessórios,1,11/07/2025,100.0
4011,geladeira,5000.0,Eletrodomésticos,5,16/01/2025,25000.0
8489,smartphone,2000.0,Smartphones e Acessórios,4,09/12/2025,8000.0
4442,soundbar,1000.0,"TV, Áudio e Vídeo",3,27/05/2025,3000.0
8466,smartwatch,1000.0,Smartphones e Acessórios,4,10/02/2024,4000.0
8322,monitor,1500.0,Informática e Periféricos,3,16/04/2025,4500.0
3920,chromecast,200.0,"TV, Áudio e Vídeo",4,14/07/2024,800.0
5100,fogao,1500.0,Eletrodomésticos,3,24/10/2025,4500.0
3657,chromecast,200.0,"TV, Áudio e Vídeo",3,13/08/2024,600.0
1122,ar-condicionado,2500.0,Eletrodomésticos,3,29/05/2024,7500.0
335,smartphone,2000.0,Smartphones e Acessórios,4,12/05/2024,8000.0
5467,smart tv,4000.0,"TV, Áudio e Vídeo",5,18/03/2024,20000.0
4855,carregador,100.0,Smartphones e Acessórios,3,09/06/2025,300.0
5313,smartphone,2000.0,Smartphones e Acessórios,1,10/11/2024,2000.0
10000,geladeira,5000.0,Eletrodomésticos,3,13/06/2025,15000.0
1014,notebook,4000.0,Informática e Periféricos,1,28/08/2024,4000.0
5451,smartwatch,1000.0,Smartphones e Acessórios,1,18/04/2024,1000.0
6788,soundbar,1000.0,"TV, Áudio e Vídeo",5,27/10/2025,5000.0
7167,carregador,100.0,Smartphones e Acessórios,4,19/09/2024,400.0
2968,smartphone,2000.0,Smartphones e Acessórios,3,31/12/2024,6000.0
2688,notebook,4000.0,Informática e Periféricos,4,19/08/2024,16000.0
8675,chromecast,200.0,"TV, Áudio e Vídeo",5,15/05/2024,1000.0
1028,monitor,1500.0,Informática e Periféricos,1,29/10/2024,1500.0
9171,smart tv,4000.0,"TV, Áudio e Vídeo",1,28/06/2024,4000.0
3834,geladeira,5000.0,Eletrodomésticos,2,13/06/2025,10000.0
5765,chromecast,200.0,"TV, Áudio e Vídeo",1,09/12/2025,200.0
4230,notebook,4000.0,Informática e Periféricos,5,17/10/2025,20000.0
6973,notebook,4000.0,Informática e Periféricos,1,20/01/2025,4000.0
8412,smartwatch,1000.0,Smartphones e Acessórios,5,26/05/2024,5000.0
143,smartwatch,1000.0,Smartphones e Acessórios,1,10/06/2024,1000.0
4356,smartwatch,1000.0,Smartphones e Acessórios,4,23/10/2025,4000.0
9449,carregador,100.0,Smartphones e Acessórios,1,12/10/2025,100.0
262,chromecast,200.0,"TV, Áudio e Vídeo",4,23/10/2025,800.0
6824,geladeira,5000.0,Eletrodomésticos,5,15/03/2024,25000.0
7922,smartwatch,1000.0,Smartphones e Acessórios,5,04/07/2024,5000.0
6006,fogao,1500.0,Eletrodomésticos,4,07/02/2024,6000.0
7097,chromecast,200.0,"TV, Áudio e Vídeo",2,31/05/2024,400.0
6272,fone de ouvido,200.0,Smartphones e Acessórios,4,23/02/2024,800.0
1396,chromecast,200.0,"TV, Áudio e Vídeo",3,30/12/2024,600.0
9069,mouse,100.0,Informática e Periféricos,4,07/08/2025,400.0
7964,monitor,1500.0,Informática e Periféricos,4,04/08/2025,6000.0
6725,monitor,1500.0,Informática e Periféricos,3,18/08/2025,4500.0
997,smart tv,4000.0,"TV, Áudio e Vídeo",1,01/05/2024,4000.0
1157,carregador,100.0,Smartphones e Acessórios,5,27/10/2024,500.0
5176,monitor,1500.0,Informática e Periféricos,1,31/07/2024,1500.0
5082,smartphone,2000.0,Smartphones e Acessórios,3,30/03/2025,6000.0
3537,smartwatch,1000.0,Smartphones e Acessórios,1,21/03/2025,1000.0
6280,ar-condicionado,2500.0,Eletrodomésticos,1,13/10/2024,2500.0
4813,notebook,4000.0,Informática e Periféricos,1,03/07/2025,4000.0
508,smartphone,2000.0,Smartphones e Acessórios,5,14/06/2024,10000.0
9151,ar-condicionado,2500.0,Eletrodomésticos,1,30/08/2024,2500.0
1106,carregador,100.0,Smartphones e Acessórios,4,27/10/2024,400.0
5278,smart tv,4000.0,"TV, Áudio e Vídeo",3,01/04/2025,12000.0
3400,soundbar,1000.0,"TV, Áudio e Vídeo",1,06/01/2026,1000.0
5507,carregador,100.0,Smartphones e Acessórios,1,02/06/2024,100.0
5806,fone de ouvido,200.0,Smartphones e Acessórios,1,22/11/2025,200.0
1853,soundbar,1000.0,"TV, Áudio e Vídeo",2,14/03/2025,2000.0
7047,geladeira,5000.0,Eletrodomésticos,3,18/09/2024,15000.0
2624,notebook,4000.0,Informática e Periféricos,5,05/09/2024,20000.0
8622,fogao,1500.0,Eletrodomésticos,4,22/09/2025,6000.0
412,notebook,4000.0,Informática e Periféricos,1,27/02/2025,4000.0
9016,notebook,4000.0,Informática e Periféricos,5,06/04/2025,20000.0
886,fone de ouvido,200.0,Smartphones e Acessórios,2,17/06/2025,400.0
5052,smartphone,2000.0,Smartphones e Acessórios,2,24/08/2024,4000.0
1000,carregador,100.0,Smartphones e Acessórios,1,29/08/2025,100.0
9570,geladeira,5000.0,Eletrodomésticos,4,07/06/2024,20000.0
3900,smartphone,2000.0,Smartphones e Acessórios,3,14/12/2025,6000.0
2094,soundbar,1000.0,"TV, Áudio e Vídeo",1,02/05/2025,1000.0
5012,fogao,1500.0,Eletrodomésticos,5,21/06/2024,7500.0
7734,soundbar,1000.0,"TV, Áudio e Vídeo",5,12/11/2024,5000.0
7591,mouse,100.0,Informática e Periféricos,5,15/08/2025,500.0
8246,smartwatch,1000.0,Smartphones e Acessórios,1,02/11/2024,1000.0
5726,smartphone,2000.0,Smartphones e Acessórios,5,23/05/2025,10000.0
1378,smart tv,4000.0,"TV, Áudio e Vídeo",2,20/11/2024,8000.0
8560,fone de ouvido,200.0,Smartphones e Acessórios,2,28/10/2024,400.0
4157,soundbar,1000.0,"TV, Áudio e Vídeo",1,21/02/2025,1000.0
1362,chromecast,200.0,"TV, Áudio e Vídeo",2,13/01/2025,400.0
1855,chromecast,200.0,"TV, Áudio e Vídeo",1,15/12/2024,200.0
8688,smartwatch,1000.0,Smartphones e Acessórios,2,25/04/2024,2000.0
9854,notebook,4000.0,Informática e Periféricos,4,12/03/2025,16000.0
161,chromecast,200.0,"TV, Áudio e Vídeo",3,14/02/2025,600.0
402,soundbar,1000.0,"TV, Áudio e Vídeo",4,20/10/2024,4000.0
2402,monitor,1500.0,Informática e Periféricos,5,15/09/2024,7500.0
1656,geladeira,5000.0,Eletrodomésticos,1,10/08/2025,5000.0
7187,fogao,1500.0,Eletrodomésticos,3,15/12/2024,4500.0
1952,ar-condicionado,2500.0,Eletrodomésticos,4,10/01/2025,10000.0
5436,ar-condicionado,2500.0,Eletrodomésticos,3,06/12/2024,7500.0
458,smart tv,4000.0,"TV, Áudio e Vídeo",3,12/06/2024,12000.0
7741,geladeira,5000.0,Eletrodomésticos,3,04/12/2025,15000.0
715,chromecast,200.0,"TV, Áudio e Vídeo",4,15/07/2025,800.0
8058,smartphone,2000.0,Smartphones e Acessórios,4,20/12/2025,8000.0
277,monitor,1500.0,Informática e Periféricos,4,05/09/2024,6000.0
872,smartwatch,1000.0,Smartphones e Acessórios,1,11/12/2025,1000.0
8787,mouse,100.0,Informática e Periféricos,1,24/01/2026,100.0
4772,soundbar,1000.0,"TV, Áudio e Vídeo",2,06/06/2024,2000.0
4784,notebook,4000.0,Informática e Periféricos,1,01/10/2024,4000.0
3718,smartwatch,1000.0,Smartphones e Acessórios,5,14/02/2024,5000.0
5471,ar-condicionado,2500.0,Eletrodomésticos,5,15/11/2024,12500.0
6240,soundbar,1000.0,"TV, Áudio e Vídeo",3,02/04/2024,3000.0
1936,carregador,100.0,Smartphones e Acessórios,4,14/03/2024,400.0
5861,mouse,100.0,Informática e Periféricos,1,19/05/2025,100.0
9199,fogao,1500.0,Eletrodomésticos,1,16/06/2024,1500.0
7381,chromecast,200.0,"TV, Áudio e Vídeo",1,28/11/2024,200.0
9121,soundbar,1000.0,"TV, Áudio e Vídeo",4,19/02/2025,4000.0
7250,monitor,1500.0,Informática e Periféricos,3,27/09/2024,4500.0
2619,smartwatch,1000.0,Smartphones e Acessórios,4,24/10/2025,4000.0
4065,smart tv,4000.0,"TV, Áudio e Vídeo",4,22/05/2024,16000.0
8180,geladeira,5000.0,Eletrodomésticos,4,17/05/2024,20000.0
9789,chromecast,200.0,"TV, Áudio e Vídeo",2,31/03/2025,400.0
4240,carregador,100.0,Smartphones e Acessórios,5,26/12/2024,500.0
3285,smartphone,2000.0,Smartphones e Acessórios,3,04/08/2025,6000.0
441,notebook,4000.0,Informática e Periféricos,2,26/06/2025,8000.0
4127,smart tv,4000.0,"TV, Áudio e Vídeo",3,27/12/2025,12000.0
2977,smart tv,4000.0,"TV, Áudio e Vídeo",1,13/01/2026,4000.0
2204,monitor,1500.0,Informática e Periféricos,4,22/01/2026,6000.0
8575,monitor,1500.0,Informática e Periféricos,3,05/05/2024,4500.0
4166,fogao,1500.0,Eletrodomésticos,1,20/11/2025,1500.0
5581,fogao,1500.0,Eletrodomésticos,5,27/02/2025,7500.0
732,fone de ouvido,200.0,Smartphones e Acessórios,1,23/04/2025,200.0
4368,smart tv,4000.0,"TV, Áudio e Vídeo",4,19/07/2024,16000.0
605,notebook,4000.0,Informática e Periféricos,1,25/12/2024,4000.0
5568,notebook,4000.0,Informática e Periféricos,3,04/03/2024,12000.0
1345,mouse,100.0,Informática e Periféricos,2,29/05/2025,200.0
5645,ar-condicionado,2500.0,Eletrodomésticos,2,04/05/2024,5000.0
3451,geladeira,5000.0,Eletrodomésticos,4,29/07/2024,20000.0
6166,notebook,4000.0,Informática e Periféricos,3,10/02/2025,12000.0
2413,fogao,1500.0,Eletrodomésticos,4,10/10/2025,6000.0
3478,carregador,100.0,Smartphones e Acessórios,2,27/04/2024,200.0
5027,ar-condicionado,2500.0,Eletrodomésticos,1,30/04/2024,2500.0
3234,fogao,1500.0,Eletrodomésticos,2,15/01/2025,3000.0
5894,chromecast,200.0,"TV, Áudio e Vídeo",4,11/11/2024,800.0
2307,smartwatch,1000.0,Smartphones e Acessórios,4,24/02/2024,4000.0
375,ar-condicionado,2500.0,Eletrodomésticos,1,26/01/2024,2500.0
4047,carregador,100.0,Smartphones e Acessórios,5,05/04/2025,500.0
8231,ar-condicionado,2500.0,Eletrodomésticos,5,15/05/2024,12500.0
9791,notebook,4000.0,Informática e Periféricos,2,20/12/2025,8000.0
3960,notebook,4000.0,Informática e Periféricos,5,20/09/2025,20000.0
4434,soundbar,1000.0,"TV, Áudio e Vídeo",3,18/01/2026,3000.0
7269,carregador,100.0,Smartphones e Acessórios,3,31/08/2025,300.0
8393,soundbar,1000.0,"TV, Áudio e Vídeo",1,25/12/2024,1000.0
9841,monitor,1500.0,Informática e Periféricos,1,13/08/2025,1500.0
4767,smartwatch,1000.0,Smartphones e Acessórios,3,05/10/2024,3000.0
1124,geladeira,5000.0,Eletrodomésticos,2,10/09/2025,10000.0
3957,notebook,4000.0,Informática e Periféricos,3,21/04/2024,12000.0
8665,chromecast,200.0,"TV, Áudio e Vídeo",5,11/10/2025,1000.0
3100,chromecast,200.0,"TV, Áudio e Vídeo",1,10/12/2024,200.0
7562,mouse,100.0,Informática e Periféricos,2,16/05/2024,200.0
9249,smartwatch,1000.0,Smartphones e Acessórios,4,30/08/2025,4000.0
5646,monitor,1500.0,Informática e Periféricos,3,17/03/2025,4500.0
7799,ar-condicionado,2500.0,Eletrodomésticos,4,29/11/2024,10000.0
983,geladeira,5000.0,Eletrodomésticos,3,23/07/2025,15000.0
5652,chromecast,200.0,"TV, Áudio e Vídeo",2,09/04/2024,400.0
9585,chromecast,200.0,"TV, Áudio e Vídeo",3,20/07/2024,600.0
981,geladeira,5000.0,Eletrodomésticos,1,31/03/2025,5000.0
2685,chromecast,200.0,"TV, Áudio e Vídeo",5,16/08/2025,1000.0
3386,ar-condicionado,2500.0,Eletrodomésticos,3,03/11/2024,7500.0
5710,mouse,100.0,Informática e Periféricos,1,07/10/2024,100.0
3116,smart tv,4000.0,"TV, Áudio e Vídeo",1,23/11/2024,4000.0
6296,chromecast,200.0,"TV, Áudio e Vídeo",3,02/05/2024,600.0
7317,chromecast,200.0,"TV, Áudio e Vídeo",4,11/02/2024,800.0
246,geladeira,5000.0,Eletrodomésticos,3,27/11/2025,15000.0
2747,soundbar,1000.0,"TV, Áudio e Vídeo",4,18/03/2025,4000.0
2451,smart tv,4000.0,"TV, Áudio e Vídeo",4,05/01/2025,16000.0
6238,fone de ouvido,200.0,Smartphones e Acessórios,2,14/05/2024,400.0
8377,smart tv,4000.0,"TV, Áudio e Vídeo",2,25/03/2024,8000.0
269,smartphone,2000.0,Smartphones e Acessórios,2,20/09/2025,4000.0
5105,carregador,100.0,Smartphones e Acessórios,2,16/12/2025,200.0
2616,ar-condicionado,2500.0,Eletrodomésticos,1,15/11/2024,2500.0
3785,fogao,1500.0,Eletrodomésticos,3,31/01/2025,4500.0
209,monitor,1500.0,Informática e Periféricos,5,14/07/2025,7500.0
6435,carregador,100.0,Smartphones e Acessórios,1,13/02/2025,100.0
6374,mouse,100.0,Informática e Periféricos,5,23/03/2024,500.0
2330,ar-condicionado,2500.0,Eletrodomésticos,2,12/07/2025,5000.0
7021,fone de ouvido,200.0,Smartphones e Acessórios,2,03/09/2024,400.0
7794,geladeira,5000.0,Eletrodomésticos,1,26/02/2025,5000.0
5112,smartphone,2000.0,Smartphones e Acessórios,1,10/03/2025,2000.0
9045,fone de ouvido,200.0,Smartphones e Acessórios,3,25/11/2025,600.0
9301,fone de ouvido,200.0,Smartphones e Acessórios,2,31/05/2024,400.0
9896,smartwatch,1000.0,Smartphones e Acessórios,5,11/04/2024,5000.0
7142,carregador,100.0,Smartphones e Acessórios,4,14/01/2025,400.0
6174,mouse,100.0,Informática e Periféricos,3,15/06/2025,300.0
8381,mouse,100.0,Informática e Periféricos,2,09/06/2025,200.0
9499,smart tv,4000.0,"TV, Áudio e Vídeo",3,21/02/2024,12000.0
127,ar-condicionado,2500.0,Eletrodomésticos,4,09/09/2024,10000.0
7940,fone de ouvido,200.0,Smartphones e Acessórios,5,27/01/2025,1000.0
4080,fone de ouvido,200.0,Smartphones e Acessórios,2,28/07/2025,400.0
9793,monitor,1500.0,Informática e Periféricos,3,08/06/2025,4500.0
2822,smartwatch,1000.0,Smartphones e Acessórios,2,08/07/2024,2000.0
9159,fone de ouvido,200.0,Smartphones e Acessórios,5,25/07/2024,1000.0
5568,fogao,1500.0,Eletrodomésticos,1,17/02/2025,1500.0
2032,chromecast,200.0,"TV, Áudio e Vídeo",2,05/04/2025,400.0
9734,smart tv,4000.0,"TV, Áudio e Vídeo",3,15/08/2024,12000.0
2695,notebook,4000.0,Informática e Periféricos,3,03/05/2025,12000.0
5162,fogao,1500.0,Eletrodomésticos,4,09/03/2025,6000.0
2414,geladeira,5000.0,Eletrodomésticos,5,31/01/2025,25000.0
5573,soundbar,1000.0,"TV, Áudio e Vídeo",3,24/11/2025,3000.0
3314,smartwatch,1000.0,Smartphones e Acessórios,4,30/01/2025,4000.0
524,geladeira,5000.0,Eletrodomésticos,4,04/09/2024,20000.0
9369,smartwatch,1000.0,Smartphones e Acessórios,3,27/01/2024,3000.0
8420,monitor,1500.0,Informática e Periféricos,4,05/01/2026,6000.0
5901,chromecast,200.0,"TV, Áudio e Vídeo",2,11/11/2025,400.0
2342,notebook,4000.0,Informática e Periféricos,3,02/11/2025,12000.0
2498,ar-condicionado,2500.0,Eletrodomésticos,5,17/04/2024,12500.0
9841,smartphone,2000.0,Smartphones e Acessórios,2,02/10/2024,4000.0
6162,chromecast,200.0,"TV, Áudio e Vídeo",4,07/04/2024,800.0
2864,carregador,100.0,Smartphones e Acessórios,4,15/06/2024,400.0
9260,notebook,4000.0,Informática e Periféricos,2,12/11/2024,8000.0
732,fone de ouvido,200.0,Smartphones e Acessórios,4,31/07/2024,800.0
2387,soundbar,1000.0,"TV, Áudio e Vídeo",2,01/03/2025,2000.0
2661,geladeira,5000.0,Eletrodomésticos,1,19/08/2024,5000.0
842,ar-condicionado,2500.0,Eletrodomésticos,5,05/01/2025,12500.0
6851,fogao,1500.0,Eletrodomésticos,5,29/12/2025,7500.0
7019,carregador,100.0,Smartphones e Acessórios,1,11/09/2024,100.0
524,fone de ouvido,200.0,Smartphones e Acessórios,4,22/03/2024,800.0
4292,smartphone,2000.0,Smartphones e Acessórios,2,15/10/2024,4000.0
4045,smartphone,2000.0,Smartphones e Acessórios,2,31/01/2025,4000.0
1376,geladeira,5000.0,Eletrodomésticos,1,30/06/2025,5000.0
7850,soundbar,1000.0,"TV, Áudio e Vídeo",3,28/12/2024,3000.0
7665,monitor,1500.0,Informática e Periféricos,1,25/05/2025,1500.0
2737,notebook,4000.0,Informática e Periféricos,1,04/08/2025,4000.0
5744,monitor,1500.0,Informática e Periféricos,5,07/02/2024,7500.0
1649,monitor,1500.0,Informática e Periféricos,3,28/07/2024,4500.0
135,fone de ouvido,200.0,Smartphones e Acessórios,3,16/05/2025,600.0
8566,notebook,4000.0,Informática e Periféricos,1,09/07/2025,4000.0
5747,carregador,100.0,Smartphones e Acessórios,2,24/08/2024,200.0
9114,smart tv,4000.0,"TV, Áudio e Vídeo",4,18/12/2024,16000.0
5749,carregador,100.0,Smartphones e Acessórios,2,30/08/2024,200.0
1223,mouse,100.0,Informática e Periféricos,4,25/01/2025,400.0
4085,smart tv,4000.0,"TV, Áudio e Vídeo",4,19/12/2025,16000.0
5568,geladeira,5000.0,Eletrodomésticos,4,25/05/2025,20000.0
1435,monitor,1500.0,Informática e Periféricos,1,24/01/2026,1500.0
3048,geladeira,5000.0,Eletrodomésticos,5,17/02/2024,25000.0
6306,fone de ouvido,200.0,Smartphones e Acessórios,2,04/04/2025,400.0
6885,fogao,1500.0,Eletrodomésticos,1,21/09/2024,1500.0
5383,monitor,1500.0,Informática e Periféricos,2,01/01/2026,3000.0
4644,smartphone,2000.0,Smartphones e Acessórios,2,11/12/2024,4000.0
6745,mouse,100.0,Informática e Periféricos,5,23/04/2024,500.0
5109,soundbar,1000.0,"TV, Áudio e Vídeo",2,24/07/2025,2000.0
9793,soundbar,1000.0,"TV, Áudio e Vídeo",2,20/08/2024,2000.0
8778,smartphone,2000.0,Smartphones e Acessórios,2,14/05/2025,4000.0
6540,fone de ouvido,200.0,Smartphones e Acessórios,4,05/03/2025,800.0
4706,smartphone,2000.0,Smartphones e Acessórios,4,03/02/2024,8000.0
7374,fogao,1500.0,Eletrodomésticos,5,26/01/2025,7500.0
2341,fone de ouvido,200.0,Smartphones e Acessórios,5,19/03/2024,1000.0
9583,smartphone,2000.0,Smartphones e Acessórios,1,16/10/2024,2000.0
1109,carregador,100.0,Smartphones e Acessórios,1,28/12/2024,100.0
3550,ar-condicionado,2500.0,Eletrodomésticos,2,13/08/2025,5000.0
8823,monitor,1500.0,Informática e Periféricos,1,06/01/2026,1500.0
5022,smartphone,2000.0,Smartphones e Acessórios,2,06/07/2024,4000.0
2253,smart tv,4000.0,"TV, Áudio e Vídeo",4,10/01/2026,16000.0
9305,mouse,100.0,Informática e Periféricos,4,16/09/2024,400.0
6695,fogao,1500.0,Eletrodomésticos,2,08/04/2024,3000.0
5567,chromecast,200.0,"TV, Áudio e Vídeo",1,13/03/2025,200.0
1536,ar-condicionado,2500.0,Eletrodomésticos,5,09/06/2024,12500.0
2554,carregador,100.0,Smartphones e Acessórios,5,08/07/2024,500.0
4598,monitor,1500.0,Informática e Periféricos,4,21/08/2025,6000.0
6153,fogao,1500.0,Eletrodomésticos,1,27/08/2025,1500.0
8731,geladeira,5000.0,Eletrodomésticos,2,01/04/2024,10000.0
5442,fogao,1500.0,Eletrodomésticos,4,29/02/2024,6000.0
5027,carregador,100.0,Smartphones e Acessórios,2,25/07/2024,200.0
4862,smartwatch,1000.0,Smartphones e Acessórios,2,16/07/2024,2000.0
1158,ar-condicionado,2500.0,Eletrodomésticos,2,10/08/2024,5000.0
6454,chromecast,200.0,"TV, Áudio e Vídeo",3,03/04/2024,600.0
4736,smartphone,2000.0,Smartphones e Acessórios,1,12/10/2025,2000.0
8308,fone de ouvido,200.0,Smartphones e Acessórios,2,30/06/2025,400.0
5559,carregador,100.0,Smartphones e Acessórios,1,07/11/2024,100.0
7727,chromecast,200.0,"TV, Áudio e Vídeo",3,27/06/2025,600.0
7606,smartwatch,1000.0,Smartphones e Acessórios,4,16/03/2025,4000.0
9802,geladeira,5000.0,Eletrodomésticos,4,01/09/2024,20000.0
2961,ar-condicionado,2500.0,Eletrodomésticos,3,09/01/2026,7500.0
6673,smart tv,4000.0,"TV, Áudio e Vídeo",2,10/09/2024,8000.0
5615,soundbar,1000.0,"TV, Áudio e Vídeo",5,18/08/2024,5000.0
8630,fogao,1500.0,Eletrodomésticos,5,26/08/2024,7500.0
2850,smart tv,4000.0,"TV, Áudio e Vídeo",4,04/10/2024,16000.0
8791,smartphone,2000.0,Smartphones e Acessórios,1,24/10/2024,2000.0
5759,smartphone,2000.0,Smartphones e Acessórios,3,22/11/2025,6000.0
426,monitor,1500.0,Informática e Periféricos,1,06/01/2025,1500.0
5396,mouse,100.0,Informática e Periféricos,4,25/04/2024,400.0
6317,smartphone,2000.0,Smartphones e Acessórios,4,04/04/2025,8000.0
2896,monitor,1500.0,Informática e Periféricos,5,05/12/2025,7500.0
6269,geladeira,5000.0,Eletrodomésticos,1,10/11/2025,5000.0
410,fone de ouvido,200.0,Smartphones e Acessórios,5,17/04/2024,1000.0
6566,chromecast,200.0,"TV, Áudio e Vídeo",4,20/06/2024,800.0
3077,ar-condicionado,2500.0,Eletrodomésticos,2,12/04/2025,5000.0
4631,carregador,100.0,Smartphones e Acessórios,4,11/12/2025,400.0
5085,notebook,4000.0,Informática e Periféricos,2,31/10/2024,8000.0
40,geladeira,5000.0,Eletrodomésticos,3,26/05/2024,15000.0
3147,smartwatch,1000.0,Smartphones e Acessórios,4,17/03/2024,4000.0
7649,smartphone,2000.0,Smartphones e Acessórios,1,08/09/2024,2000.0
389,fogao,1500.0,Eletrodomésticos,5,21/03/2024,7500.0
4500,smartphone,2000.0,Smartphones e Acessórios,5,13/06/2024,10000.0
738,smartphone,2000.0,Smartphones e Acessórios,1,21/04/2025,2000.0
9882,carregador,100.0,Smartphones e Acessórios,1,13/08/2024,100.0
5780,fone de ouvido,200.0,Smartphones e Acessórios,4,22/06/2024,800.0
1188,soundbar,1000.0,"TV, Áudio e Vídeo",4,13/12/2025,4000.0
6115,geladeira,5000.0,Eletrodomésticos,1,21/04/2025,5000.0
2085,fone de ouvido,200.0,Smartphones e Acessórios,1,31/07/2024,200.0
1030,geladeira,5000.0,Eletrodomésticos,4,28/06/2024,20000.0
6224,fogao,1500.0,Eletrodomésticos,1,30/09/2025,1500.0
7200,notebook,4000.0,Informática e Periféricos,4,06/11/2024,16000.0
7727,smart tv,4000.0,"TV, Áudio e Vídeo",5,24/10/2025,20000.0
3412,notebook,4000.0,Informática e Periféricos,3,05/10/2024,12000.0
5633,smartphone,2000.0,Smartphones e Acessórios,1,22/09/2025,2000.0
1287,monitor,1500.0,Informática e Periféricos,4,07/07/2024,6000.0
3860,notebook,4000.0,Informática e Periféricos,3,11/04/2025,12000.0
2622,smartphone,2000.0,Smartphones e Acessórios,4,27/06/2025,8000.0
4553,smartphone,2000.0,Smartphones e Acessórios,1,06/08/2025,2000.0
6986,smart tv,4000.0,"TV, Áudio e Vídeo",5,18/03/2024,20000.0
3762,smartwatch,1000.0,Smartphones e Acessórios,3,27/01/2024,3000.0
190,fone de ouvido,200.0,Smartphones e Acessórios,4,17/08/2025,800.0
1129,geladeira,5000.0,Eletrodomésticos,5,02/08/2025,25000.0
6130,notebook,4000.0,Informática e Periféricos,3,06/08/2025,12000.0
8554,fogao,1500.0,Eletrodomésticos,3,01/06/2024,4500.0
1087,geladeira,5000.0,Eletrodomésticos,1,24/05/2025,5000.0
2933,soundbar,1000.0,"TV, Áudio e Vídeo",1,30/12/2025,1000.0
1413,smartphone,2000.0,Smartphones e Acessórios,5,26/04/2025,10000.0
9700,geladeira,5000.0,Eletrodomésticos,1,02/11/2024,5000.0
4623,fone de ouvido,200.0,Smartphones e Acessórios,3,08/04/2025,600.0
2295,mouse,100.0,Informática e Periféricos,1,12/02/2025,100.0
9922,mouse,100.0,Informática e Periféricos,3,31/08/2025,300.0
9066,fone de ouvido,200.0,Smartphones e Acessórios,3,19/02/2025,600.0
401,monitor,1500.0,Informática e Periféricos,2,08/07/2025,3000.0
7577,fone de ouvido,200.0,Smartphones e Acessórios,3,09/08/2025,600.0
8574,monitor,1500.0,Informática e Periféricos,2,28/05/2024,3000.0
7428,mouse,100.0,Informática e Periféricos,4,24/11/2024,400.0
7541,smart tv,4000.0,"TV, Áudio e Vídeo",1,22/07/2024,4000.0
8490,ar-condicionado,2500.0,Eletrodomésticos,2,11/10/2024,5000.0
3134,notebook,4000.0,Informática e Periféricos,2,06/07/2024,8000.0
3737,geladeira,5000.0,Eletrodomésticos,3,29/09/2024,15000.0
8589,geladeira,5000.0,Eletrodomésticos,4,11/03/2025,20000.0
6750,geladeira,5000.0,Eletrodomésticos,3,14/09/2024,15000.0
9659,chromecast,200.0,"TV, Áudio e Vídeo",4,18/10/2024,800.0
